Time,Voltage
0.0,0.0017909472702581182
0.0002,0.03919637825717946
0.0004,0.04140442125404955
0.0006000000000000001,-0.025499266376724852
0.0008,-0.060057627335342076
0.001,0.0028165280281731092
0.0012000000000000001,0.054763084723451455
0.0014,0.03683614234026912
0.0016,-0.03397361054275728
0.0018000000000000002,-0.0621232331521355
0.002,0.017335734599824043
0.0022,0.07366010168732934
0.0024000000000000002,0.0076093671727595
0.0026000000000000003,-0.04313554555520473
0.0028,-0.01566090155102099
0.003,0.02508238864625732
0.0032,0.05334464000259528
0.0034000000000000002,0.0019364443501893294
0.0036000000000000003,-0.023265693009819916
0.0038,-0.018011742883363012
0.004,0.04453499008684188
0.004200000000000001,0.04648624405703845
0.0044,-0.012997860984081708
0.0046,-0.04804939964017017
0.0048000000000000004,-0.004059596853687317
0.005,0.040889198814323596
0.005200000000000001,0.056931037369718065
0.0054,-0.014571399915830839
0.0056,-0.04687010828912007
0.0058000000000000005,-0.012303848362587114
0.006,0.04008507873385711
0.006200000000000001,0.029605964904386176
0.0064,-0.038949633220164905
0.0066,-0.04709050306625112
0.0068000000000000005,-0.020606178003272007
0.007,0.04566121746093396
0.007200000000000001,0.03768587649548874
0.0074,-0.03191022343951097
0.0076,-0.03355341954180946
0.0078000000000000005,0.0025328805334195307
0.008,0.04926350200733831
0.0082,0.02199440996032143
0.008400000000000001,-0.025490160735917134
0.0086,-0.029231048656338444
0.0088,0.013436558258704536
0.009000000000000001,0.052077316972979494
0.0092,0.005636342622182357
0.0094,-0.04619773862001466
0.009600000000000001,-0.02859943717654868
0.0098,0.02502252121296071
0.01,0.050616730577688625
0.0102,0.0017048393586882324
0.010400000000000001,-0.04357140410219627
0.0106,-0.030410010462556675
0.0108,0.017851550232651732
0.011000000000000001,0.03342689345231511
0.0112,-0.01842809499849343
0.0114,-0.037557807042040973
0.011600000000000001,-0.007745453149427159
0.0118,0.05813658565768954
0.012,0.05022160619497727
0.0122,-0.020661196206262868
0.012400000000000001,-0.04809275269803833
0.0126,-0.011062578858738598
0.0128,0.027843384145987714
0.013000000000000001,0.05430418239682634
0.0132,-0.018709888328562047
0.0134,-0.06299258377792923
0.013600000000000001,-0.010539073408832998
0.013800000000000002,0.03181790253858941
0.014,0.02419348124152911
0.0142,-0.025225512859865483
0.014400000000000001,-0.0616377323937738
0.0146,0.012108636829219655
0.0148,0.055245488837727494
0.015000000000000001,0.05179593370103884
0.0152,-0.03527645441921871
0.0154,-0.05442741403986188
0.015600000000000001,0.02404406637944457
0.0158,0.06635803665156201
0.016,0.015444609060583227
0.0162,-0.04772962652715786
0.0164,-0.03727975947944059
0.0166,-0.006038151128008078
0.016800000000000002,0.05231911127631775
0.017,0.004060716414152857
0.0172,-0.04019913626971056
0.017400000000000002,-0.027623685135782783
0.0176,0.04368534745109427
0.0178,0.05397814481809549
0.018000000000000002,-0.010059602487437118
0.0182,-0.05110453471683075
0.0184,-0.010933624138378461
0.018600000000000002,0.02554514883938036
0.0188,0.031832544284386415
0.019,0.004374591968662574
0.019200000000000002,-0.046200060065866404
0.0194,-0.016138734122114595
0.0196,0.04435178878066025
0.0198,0.042773896032464905
0.02,-0.019940892974672598
0.020200000000000003,-0.04480446506991435
0.0204,-0.008463289699794136
0.0206,0.029677804722318797
0.020800000000000003,0.03389932018972183
0.021,-0.028482779249458332
0.0212,-0.06236536375403545
0.021400000000000002,-0.0009047108504683726
0.0216,0.05472170836140652
0.0218,0.010970628870639938
0.022000000000000002,-0.01739271346858852
0.0222,-0.06404706864064842
0.0224,0.010650151865443123
0.022600000000000002,0.049668035679824134
0.0228,0.013491807203091559
0.023,-0.033830796438161365
0.023200000000000002,-0.028531794341846786
0.0234,0.007760929519999236
0.0236,0.05708310660992485
0.0238,0.011877239501055374
0.024,-0.04327658582415411
0.024200000000000003,-0.032103023206554254
0.0244,0.011868978835624933
0.0246,0.05576298701886473
0.024800000000000003,0.001416294688737667
0.025,-0.04983073109365902
0.0252,-0.025169266724085777
0.025400000000000002,0.04107737118244837
0.0256,0.026896944853798583
0.0258,-0.004018362061455543
0.026000000000000002,-0.04468165613659734
0.0262,-0.045500706273034264
0.0264,0.02166572317772136
0.026600000000000002,0.03840336897095197
0.0268,-0.01494066210905345
0.027,-0.05463854591146441
0.027200000000000002,-0.018197313542111387
0.0274,0.04853645269694769
0.027600000000000003,0.03309774994105079
0.027800000000000002,-0.02774499754850499
0.028,-0.04156644197707599
0.028200000000000003,0.006298103824765214
0.0284,0.052669404626225935
0.0286,0.014620194143631736
0.028800000000000003,-0.0385362248717048
0.029,-0.03400310226115262
0.0292,0.02094901345266744
0.029400000000000003,0.0532668061809354
0.0296,0.023692435796734558
0.0298,-0.034879031972886186
0.030000000000000002,-0.037203592149691725
0.0302,-0.012330370708921573
0.0304,0.04534637030756089
0.030600000000000002,0.029198172503353097
0.0308,-0.04268885988922423
0.031,-0.037648559702974115
0.031200000000000002,0.026311914350927817
0.031400000000000004,0.04254005458970947
0.0316,0.010637305072991408
0.0318,-0.05731521090923247
0.032,-0.030019849697250512
0.0322,0.019258250664236233
0.0324,0.05084160093563775
0.032600000000000004,-0.012520876279755452
0.0328,-0.05019676471333859
0.033,-0.011494449236988627
0.0332,0.044989097486617335
0.0334,0.043053752571057216
0.033600000000000005,-0.0212698092549938
0.033800000000000004,-0.03393501471895198
0.034,-0.0010612025878491155
0.0342,0.02946725936237405
0.0344,0.03847969739321113
0.0346,-0.0219912964809357
0.034800000000000005,-0.05354482962874667
0.035,-0.01695294131348643
0.0352,0.04676297294424288
0.0354,0.03219879443191353
0.0356,-0.0022971586949887372
0.0358,-0.04767864886062662
0.036000000000000004,0.0066124923446642375
0.0362,0.06315838259027996
0.0364,0.033421399957137915
0.0366,-0.037210683732293526
0.0368,-0.0400962418648796
0.037000000000000005,0.017723796779925853
0.037200000000000004,0.04954432628561545
0.0374,0.02818185062341739
0.0376,-0.04408388120605025
0.0378,-0.0434689146860677
0.038,0.008391147341099773
0.038200000000000005,0.0550251138076967
0.038400000000000004,0.02487871918932283
0.0386,-0.05537879125937488
0.0388,-0.03567348220121187
0.039,0.02436476816116374
0.0392,0.04587439233634756
0.039400000000000004,-0.004600266803910723
0.0396,-0.042456122287652616
0.0398,-0.030013894252803958
0.04,0.026207541772953796
0.0402,0.05372842447230301
0.040400000000000005,-0.0034837840443170294
0.040600000000000004,-0.05480957825646763
0.0408,0.011937139143685292
0.041,0.0289593909813925
0.0412,0.028004952936199607
0.0414,-0.012286261825293944
0.041600000000000005,-0.05836359366150298
0.041800000000000004,0.001265920654809705
0.042,0.05349395233452429
0.0422,0.030068225883812732
0.0424,-0.03655337132084819
0.0426,-0.05347741821465799
0.042800000000000005,-0.0020122218907586923
0.043000000000000003,0.03240404021799214
0.0432,0.018732575383678104
0.0434,-0.02748226704400457
0.0436,-0.04402124743925323
0.0438,0.014526103311980947
0.044000000000000004,0.04016014054662304
0.0442,0.026479929638909012
0.0444,-0.03622154488924129
0.0446,-0.03510599561000024
0.0448,0.02333502880414527
0.045000000000000005,0.05555303523678169
0.045200000000000004,0.002864369989656914
0.0454,-0.03975265399654974
0.0456,-0.04610455537948655
0.0458,0.029325371721502742
0.046,0.03509921416614137
0.046200000000000005,0.0028886912418702995
0.046400000000000004,-0.051982254885835
0.0466,-0.023575058623797687
0.0468,0.02475740132539984
0.047,0.0584162140041678
0.0472,-0.0008483257664288974
0.047400000000000005,-0.04109576926482248
0.0476,-0.008990804874123163
0.0478,0.04640129015956207
0.048,0.04963749195847432
0.0482,-0.017310730710945584
0.048400000000000006,-0.030228478981998083
0.048600000000000004,-0.026066123941435766
0.0488,0.04549731804780637
0.049,0.0544069143749878
0.0492,-0.026415233745984354
0.0494,-0.051559488318185714
0.049600000000000005,0.004594287588881538
0.049800000000000004,0.05168977253003184
0.05,0.03530988672230899
0.0502,-0.042678887628656174
0.0504,-0.04383396020435195
0.0506,0.008896383200704848
0.050800000000000005,0.07191946451837629
0.051000000000000004,0.028662845823427003
0.0512,-0.0180585286861441
0.0514,-0.05413368523435323
0.0516,0.024136101893891128
0.051800000000000006,0.03868990612322637
0.052000000000000005,0.01968198721696894
0.0522,-0.03733887663338615
0.0524,-0.020007311059320406
0.0526,0.008419439205227086
0.0528,0.06033541089155174
0.053000000000000005,0.0032203940686730626
0.053200000000000004,-0.03940203331688266
0.0534,-0.033074356581727714
0.0536,0.013019647878615877
0.0538,0.031585979447191555
0.054,-0.007628713900202375
0.054200000000000005,-0.032833608221256125
0.054400000000000004,-0.02198977377493849
0.0546,0.02656560414680747
0.0548,0.03926540320497441
0.055,-0.0241105426550978
0.055200000000000006,-0.04207115111761011
0.055400000000000005,-0.020820807081892406
0.055600000000000004,0.06000692748719996
0.0558,0.03926854301933898
0.056,-0.03074369341362346
0.0562,-0.04121805774049033
0.056400000000000006,0.005934041714069445
0.056600000000000004,0.04893062169476086
