Time,Voltage
0.0,-0.01025578393961788
0.0002,0.053732676904167956
0.0004,0.0273450586370323
0.0006000000000000001,-0.04737619241077131
0.0008,-0.0535824169224347
0.001,0.0019452802345002315
0.0012000000000000001,0.049088917141473086
0.0014,0.01906583086168775
0.0016,-0.05347465099301149
0.0018000000000000002,-0.03351415644773296
0.002,0.0131807987019186
0.0022,0.03350936165942903
0.0024000000000000002,0.009441215666153054
0.0026000000000000003,-0.06557189406036754
0.0028,-0.03373036309004365
0.003,0.010768408904072343
0.0032,0.0447743428470677
0.0034000000000000002,-0.000654782696751219
0.0036000000000000003,-0.04699211467222584
0.0038,-0.03419783331353568
0.004,0.03571755828811799
0.004200000000000001,0.059596684489623915
0.0044,0.0166369730844679
0.0046,-0.041075241535625695
0.0048000000000000004,-0.038206272429590765
0.005,0.03199981025927778
0.005200000000000001,0.04605968579006344
0.0054,-0.021761474576253537
0.0056,-0.047870957222688595
0.0058000000000000005,-0.021557625357857213
0.006,0.05014843755549824
0.006200000000000001,0.02634980462394381
0.0064,-0.014988115083743352
0.0066,-0.05111932698530745
0.0068000000000000005,0.0073219577196529705
0.007,0.04512155995232418
0.007200000000000001,0.021719584571059512
0.0074,-0.03852712758868765
0.0076,-0.04298187608045826
0.0078000000000000005,0.013673287743129422
0.008,0.056391076172374224
0.0082,0.013759846812002931
0.008400000000000001,-0.02814151196643644
0.0086,-0.024421031339971724
0.0088,0.0074120053630427115
0.009000000000000001,0.054766784533976064
0.0092,0.001827974921716229
0.0094,-0.05270069676737493
0.009600000000000001,-0.048997138800779855
0.0098,0.016841110064361724
0.01,0.0595741798764627
0.0102,0.01030300629045226
0.010400000000000001,-0.05804788166018689
0.0106,-0.03687391185564844
0.0108,0.028408031161562753
0.011000000000000001,0.0536033873805843
0.0112,-0.010856615200253085
0.0114,-0.04270058231159751
0.011600000000000001,-0.023629372908872834
0.0118,0.03611576520857023
0.012,0.06426763678605005
0.0122,-0.014475378839207468
0.012400000000000001,-0.06728429649079894
0.0126,-0.013436722375729869
0.0128,0.03651324740278107
0.013000000000000001,0.025375394709881937
0.0132,-0.03836092705365127
0.0134,-0.05112691214747524
0.013600000000000001,-0.006051434374437696
0.013800000000000002,0.03303996610543267
0.014,0.02068624316341809
0.0142,-0.03224389502573623
0.014400000000000001,-0.043982515709708424
0.0146,0.00673237613977183
0.0148,0.03805703500574707
0.015000000000000001,0.011140935767057918
0.0152,-0.02315127993771819
0.0154,-0.04508096086799522
0.015600000000000001,0.02824130783499682
0.0158,0.06724922669481456
0.016,0.017478425238288228
0.0162,-0.0421787627756531
0.0164,-0.03844718112118271
0.0166,0.017839142517171582
0.016800000000000002,0.038098889335046536
0.017,0.005680924095989537
0.0172,-0.0568912738473341
0.017400000000000002,-0.03137081444729582
0.0176,0.019909555921164206
0.0178,0.04131351934018348
0.018000000000000002,-0.0075363906203176146
0.0182,-0.03481534195445108
0.0184,-0.044801208527783784
0.018600000000000002,0.03580463476064253
0.0188,0.02223785109444792
0.019,-0.007070213896319736
0.019200000000000002,-0.04396013078027271
0.0194,0.0017799950400611726
0.0196,0.025779583101409896
0.0198,0.0398338372741177
0.02,-0.03634359332588637
0.020200000000000003,-0.0625916553731955
0.0204,0.00035595106393274643
0.0206,0.0447281385711303
0.020800000000000003,0.04762313199051594
0.021,-0.031043470642445767
0.0212,-0.07028177742492056
0.021400000000000002,0.02222312333018587
0.0216,0.02499149974945074
0.0218,-0.0008737131154543665
0.022000000000000002,-0.02593776333889534
0.0222,-0.03141231843373322
0.0224,0.0062292297021411085
0.022600000000000002,0.05452585793931876
0.0228,0.029800444429399147
0.023,-0.04601169053421249
0.023200000000000002,-0.031049532801928174
0.0234,-0.004883790490295692
0.0236,0.051034001700170056
0.0238,0.007061844230819455
0.024,-0.05586674561465173
0.024200000000000003,-0.025717510180887783
0.0244,0.040071350583250204
0.0246,0.0384971966570721
0.024800000000000003,0.004653985282145046
0.025,-0.03322159748790559
0.0252,-0.009605788934019407
0.025400000000000002,0.010640238565546422
0.0256,0.040919549059062775
0.0258,-0.0011812461391613287
0.026000000000000002,-0.05717652070997173
0.0262,-0.022354914122700447
0.0264,0.03912880277017632
0.026600000000000002,0.04235545759921576
0.0268,-0.013035799933648092
0.027,-0.04279185636437123
0.027200000000000002,-0.020207440947020983
0.0274,0.03951066083088852
0.027600000000000003,0.04674662793135023
0.027800000000000002,-0.025822738251763577
0.028,-0.039382881590342984
0.028200000000000003,-0.02195381722953567
0.0284,0.052330807204769035
0.0286,0.019583534919275492
0.028800000000000003,-0.026562680874605792
0.029,-0.059153622216311694
0.0292,-0.00911942668671823
0.029400000000000003,0.04635446790615291
0.0296,0.007736353168806049
0.0298,-0.04357925914066774
0.030000000000000002,-0.05372921296641438
0.0302,0.011957722962384601
0.0304,0.044960850559334506
0.030600000000000002,0.018268163948245777
0.0308,-0.045669292432087914
0.031,-0.029790140110460293
0.031200000000000002,0.008439518039648458
0.031400000000000004,0.022339253676405386
0.0316,-0.019570604460767235
0.0318,-0.04661047035910252
0.032,-0.049013430017684795
0.0322,0.04786391478425822
0.0324,0.03306840134674398
0.032600000000000004,-0.006125371511550324
0.0328,-0.037954884917570465
0.033,-0.0059306407817688
0.0332,0.04434266336635694
0.0334,0.04298455169585842
0.033600000000000005,-0.008293898090629026
0.033800000000000004,-0.04705802213513294
0.034,-0.0365128295407305
0.0342,0.04640391133587607
0.0344,0.03161366478767094
0.0346,-0.023714125100045412
0.034800000000000005,-0.05180475030942634
0.035,-0.006943913666598625
0.0352,0.043128618297067746
0.0354,0.03964823766145174
0.0356,-0.03183129606929644
0.0358,-0.057395652641611665
0.036000000000000004,-0.007047061522325154
0.0362,0.06424741047299838
0.0364,0.02298419653549318
0.0366,-0.04097593898012446
0.0368,-0.04884685133218189
0.037000000000000005,0.010120152474101854
0.037200000000000004,0.059887811338248415
0.0374,0.013239089918993165
0.0376,-0.02476070919248711
0.0378,-0.046582122844028136
0.038,0.008620572983499322
0.038200000000000005,0.04448585953985896
0.038400000000000004,-0.005631223031955302
0.0386,-0.05195845296425899
0.0388,-0.026682912490241576
0.039,0.04254012293164161
0.0392,0.05037087940913656
0.039400000000000004,-0.018071610401431223
0.0396,-0.0422062345835037
0.0398,-0.011562841090284413
0.04,0.04191109352526215
0.0402,0.03582634102613571
0.040400000000000005,-0.007966983702339652
0.040600000000000004,-0.05523050415756373
0.0408,-0.0288154903672174
0.041,0.026751311724824152
0.0412,0.05404682650560163
0.0414,-0.03435695742287112
0.041600000000000005,-0.06143828939765186
0.041800000000000004,0.005080648681377925
0.042,0.03915235650337293
0.0422,0.03237751950335951
0.0424,-0.015325795350691545
0.0426,-0.0368313451144427
0.042800000000000005,-0.009278053355967738
0.043000000000000003,0.039520643742611675
0.0432,0.05734383276771866
0.0434,-0.03213717040784092
0.0436,-0.036717610963231215
0.0438,0.008319369868833491
0.044000000000000004,0.049536376708465946
0.0442,0.009743366390679282
0.0444,-0.0315976232526399
0.0446,-0.025242698465577737
0.0448,0.006500066954730542
0.045000000000000005,0.037068592202829105
0.045200000000000004,0.004060754865270853
0.0454,-0.02019947552259595
0.0456,-0.038914499460947674
0.0458,0.018912596984515653
0.046,0.05284363197229204
0.046200000000000005,-0.021304791697596626
0.046400000000000004,-0.03439999987236592
0.0466,-0.040791809096202475
0.0468,0.03391445304272369
0.047,0.04008668446549314
0.0472,0.010453990779092027
0.047400000000000005,-0.04164358148248405
0.0476,-0.015367128129070092
0.0478,0.0424159950948437
0.048,0.03677574867157779
0.0482,-0.01343850355638851
0.048400000000000006,-0.047963591204015436
0.048600000000000004,-0.02758455161260031
0.0488,0.026605954820114932
0.049,0.05373946050257965
0.0492,-0.014202168750294635
0.0494,-0.03721036086816665
0.049600000000000005,-0.013427265516747429
0.049800000000000004,0.05461312905784744
0.05,0.03433224092129218
0.0502,-0.04262177607701516
0.0504,-0.053181531011019655
0.0506,0.010201331249143367
0.050800000000000005,0.05989291002218336
0.051000000000000004,0.04060136913247047
0.0512,-0.0335760815468365
0.0514,-0.0528361257458869
0.0516,0.007145597023468646
0.051800000000000006,0.03300695076833697
0.052000000000000005,0.027059009547767545
0.0522,-0.04258966946865274
0.0524,-0.03469466838981755
0.0526,0.037427561850718084
0.0528,0.06560890072390549
0.053000000000000005,0.015759157326286972
0.053200000000000004,-0.05863801590619828
0.0534,-0.012342677127215745
0.0536,0.042799257034223465
0.0538,0.049650251840513714
0.054,-0.0025696670959522534
0.054200000000000005,-0.03996768608703324
0.054400000000000004,-0.002313555214436335
0.0546,0.040014608998452966
0.0548,0.03925176748179835
0.055,-0.019782092397451843
0.055200000000000006,-0.05014131854302687
0.055400000000000005,-0.0021729979285119994
0.055600000000000004,0.043198604792383535
0.0558,0.0466141118043022
0.056,-0.037128469568919985
0.0562,-0.06309679399011248
0.056400000000000006,7.513562691266462e-05
0.056600000000000004,0.030357755356714252
0.0568,0.02305246444953073
0.057,-0.02406683350878011
0.0572,-0.05379949552631933
0.0574,-0.003421610563863156
0.057600000000000005,0.044611851071746166
0.057800000000000004,0.012692510045574555
0.058,-0.04216123421741356
0.0582,-0.06609933134902748
0.0584,0.014274390310250731
0.058600000000000006,0.05204609281791438
0.058800000000000005,0.030718275875483234
0.059000000000000004,-0.03891923945134789
0.0592,-0.029706232295277947
0.0594,0.01071572151123947
0.0596,0.03719595489322566
0.059800000000000006,0.010893960418136301
0.060000000000000005,-0.034262813461828016
0.060200000000000004,-0.02220749370028061
0.0604,0.02689271117070927
0.0606,0.034848834681679895
0.0608,-0.005124163125137227
0.061000000000000006,-0.030464891663146067
0.061200000000000004,-0.03944970594235052
0.0614,0.02484740010455079
0.0616,0.057935247322675396
0.0618,-0.025629203927361684
0.062,-0.0533464160678554
0.062200000000000005,-0.010990549572354473
0.062400000000000004,0.042137711239918656
0.0626,0.041018807741936524
0.06280000000000001,-0.006731255831374093
0.063,-0.05314000328119527
0.0632,-0.01129937864505377
0.0634,0.050738914270631305
0.0636,0.0247580430611581
0.06380000000000001,-0.030745587037122317
0.064,-0.050218906953168926
